id,title,company,location,salary_min,salary_max,salary_is_predicted,latitude,longitude,description,category,category_tag,contract_type,contract_time,created,url
5710061613,Data Analyst,Insight Global,"Etobicoke, Toronto",,,0,43.663822,-79.544227,"Job Description We are seeking a highly skilled Senior Data Analyst with strong experience in retail analytics, SQL, Python, and BigQuery. This role sits within the Business Retail (BR100) organization, supporting both Looker-based analytics and experimentation initiatives. The ideal candidate brings deep analytical expertise, excellent communication skills, and the ability to lead analysis end-to-end while partnering with cross-functional stakeholders. We are a company committed to creating di…",IT Jobs,it-jobs,,,2026-04-25T01:08:04Z,https://www.adzuna.ca/details/5710061613?utm_medium=api&utm_source=f5a79969
5782249901,Data Analyst,Insight Global,"Toronto, Ontario",,,0,43.706102,-79.402726,"Overview Insight Global is looking for a data analyst for an Information Security team for a large Canadian bank. This consultant is responsible for analyzing, reporting, and presenting data for many different teams. They will also be responsible for migrating data from Tableau to Power BI. We are looking for someone who has strong experience with large data sets, investigative skills to find out the meaning behind the data so it can be digested appropriately when developing, troubleshooting, a…",IT Jobs,it-jobs,,,2026-06-30T11:09:38Z,https://www.adzuna.ca/details/5782249901?utm_medium=api&utm_source=f5a79969
5782246745,Data Analyst,"Astra-North Infoteck Inc. ~ Conquering today’s challenges, achieving tomorrow’s vision!","Toronto, Ontario",,,0,43.706102,-79.402726,"Data Analyst (Hybrid - 2 days in office/week) Location: Toronto, Ontario, Canada Salary: CA$45.00 - CA$50.00 per hour Posted 2 weeks ago. Be among the first 25 applicants. Experience 8-10 years in finance and data analysis roles. Responsibilities Document data dictionaries, metadata, requirements, and mappings for banking domain. Apply data quality and data governance principles, including metadata lineage and security standards across cloud and on‑prem platforms. Translate business needs into …",IT Jobs,it-jobs,,full_time,2026-06-30T11:08:40Z,https://www.adzuna.ca/details/5782246745?utm_medium=api&utm_source=f5a79969
5787899309,Data Analyst,Tucows,"Toronto, Ontario",,,0,43.706102,-79.402726,"Job Description Job Description Tucows (NASDAQ:TCX, TSX:TC) is possibly the biggest Internet company you've never heard of. We started as a simple shareware site in 1993 and have since grown into a stable of businesses: Tucows Domains, Ting Internet and Wavelo. We embrace a people-first philosophy that is rooted in respect, trust, and flexibility. We believe that whatever works for our employees is what works best for us. It's also why the majority of our roles are remote-first, meaning you can…",IT Jobs,it-jobs,,,2026-07-04T05:59:04Z,https://www.adzuna.ca/details/5787899309?utm_medium=api&utm_source=f5a79969
5185880064,Data Analyst,Insight Global,"Toronto, Ontario",,,0,43.706102,-79.402726,"Job Description Insight Global is looking for a data analyst for an Information Security team for a large Canadian bank. This consultant is responsible for analyzing, reporting, and presenting data for many different teams. They will also be responsible for migrating data from Tableau to Power Bi. We are looking for someone who has strong experience with large data sets, investigative skills to find out the meaning behind the data so it can be digested appropriately when developing, troubleshoo…",IT Jobs,it-jobs,,,2025-05-07T12:17:08Z,https://www.adzuna.ca/details/5185880064?utm_medium=api&utm_source=f5a79969
5718161437,Data Analyst,Acquird.io,"Toronto, Ontario",70000.0,80000.0,0,43.706102,-79.402726,"About Us A profitable, family-run, growing group of companies in the Industrial Packaging and Distribution space. Proudly Canadian and entrepreneurial, with multiple divisions. We serve customers across North America, with core operations and leadership based in Canada. With 60 employees and a tightly run finance team, we’re scaling while maintaining a practical, no-politics, get-it-done culture. How We Work Data should drive decisions, not sit in dashboards. This role works across Finance, Sal…",Accounting & Finance Jobs,accounting-finance-jobs,,full_time,2026-05-03T16:44:34Z,https://www.adzuna.ca/details/5718161437?utm_medium=api&utm_source=f5a79969
5782235061,Data Analyst,JAE Consulting Inc.,"Toronto, Ontario",,,0,43.706102,-79.402726,"Overview Our client is a well-established, privately held Canadian organization operating across multiple business entities in industrial, manufacturing, and diversified services sectors. The company is investing in modernizing its data and reporting capabilities, transitioning from legacy reporting tools to standardized dashboards and analytics that empower senior leadership to make faster, more informed decisions. How You’ll Impact the Organization: The Data Analyst will be a key driver of en…",IT Jobs,it-jobs,,,2026-06-30T11:06:09Z,https://www.adzuna.ca/details/5782235061?utm_medium=api&utm_source=f5a79969
5692812117,Data Analyst,Insight Global,"Toronto, Ontario",,,0,43.706102,-79.402726,"Job Description We are looking for a Data Analyst to support reporting, automation, and fulfillment activities across customer journeys and mutual fund processes, with a strong focus on the Canadian business. This role will play a key part in automating manual reporting and fulfillment steps, improving data quality through strong QA practices, and supporting ongoing reporting needs as processes transition to a more automated operating model. The analyst will work extensively with SAS, SQL, and …",IT Jobs,it-jobs,,,2026-04-08T01:05:10Z,https://www.adzuna.ca/details/5692812117?utm_medium=api&utm_source=f5a79969
5759022851,Data Analyst,GoBolt,"Toronto, Ontario",,,0,43.706102,-79.402726,"Base Salary Range: 70k-80k We are actively hiring to fill this specific position immediately. Hybrid role based in Downtown Toronto What You'll Do: Develop and Maintain Our Data Platform: Collaborate with cross-functional teams to design, develop, and maintain our analytics platform. Identify and source new data to enrich our existing data platform. Partner with our product and engineering teams to build data pipelines and integrations for seamless data ingestion. Implement data governance prac…",IT Jobs,it-jobs,,full_time,2026-06-10T17:02:11Z,https://www.adzuna.ca/details/5759022851?utm_medium=api&utm_source=f5a79969
5700474043,Data Analyst,CI Financial,"Toronto, Ontario",55000.0,95000.0,0,43.706102,-79.402726,"At CI, we see a great place to work as one that is a safe place for everyone to have a voice, where people are empowered to take ownership over meaningful work, where there is an opportunity to grow through stretching themselves, where they can work on innovative products and projects, and where employees are supported and engaged in doing so. We are currently seeking a Data Analyst to join the Data Solutions team in the Wealth Technology group at CI Wealth. The Data Solutions team focuses on d…",IT Jobs,it-jobs,,full_time,2026-04-15T16:25:23Z,https://www.adzuna.ca/details/5700474043?utm_medium=api&utm_source=f5a79969
5701767318,Data Analyst,CI Financial,"Toronto, Ontario",55000.0,95000.0,0,43.706102,-79.402726,"At CI, we see a great place to work as one that is a safe place for everyone to have a voice, where people are empowered to take ownership over meaningful work, where there is an opportunity to grow through stretching themselves, where they can work on innovative products and projects, and where employees are supported and engaged in doing so. We are seeking experienced Data Analysts to support a large-scale data migration and integration initiative. You will be responsible for investigating ex…",IT Jobs,it-jobs,,full_time,2026-04-16T16:32:54Z,https://www.adzuna.ca/details/5701767318?utm_medium=api&utm_source=f5a79969
5768603616,Data Analyst,Docebo,"Toronto, Ontario",54100.0,72100.0,0,43.706102,-79.402726,"Artificial Intelligence. Actual Impact. At Docebo, we’re using AI to change how people learn at work—and we mean actually change it. We’re an AI-powered learning platform that helps organizations create, deliver, and manage training all in one place. But our real mission goes deeper: we help teams move faster, work smarter, and focus on the work that truly matters. Our platform is built with intelligent, time-saving tools that personalize learning, eliminate busywork, and turn training from a c…",IT Jobs,it-jobs,,full_time,2026-06-18T17:12:02Z,https://www.adzuna.ca/details/5768603616?utm_medium=api&utm_source=f5a79969
5716655975,Data Analyst,Insight Global,"Toronto, Ontario",,,0,43.706102,-79.402726,"Job Description We are seeking an experienced Data Analytics contractor to support customer journey deployment across customer-facing platforms. This role will play a critical part in translating business and marketing requirements into strong technical designs, ensuring data quality across systems, and delivering deep-dive analysis and measurement to support effective customer journeys. The ideal candidate is highly analytical, technically hands-on, and comfortable working across data, marketi…",IT Jobs,it-jobs,,,2026-05-02T01:21:38Z,https://www.adzuna.ca/details/5716655975?utm_medium=api&utm_source=f5a79969
5780528664,Data Analyst,Lyft,"Toronto, Ontario",,,0,43.706102,-79.402726,"At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive. The Driver Earnings team at Lyft is responsible for managing our suite of driver earnings products, driving top business goals around financial metrics and marketplace performance. The team develops and improves automation & execution of driver earnings products, develops new earnings products, and manages financial performance …",Consultancy Jobs,consultancy-jobs,,,2026-06-28T17:06:09Z,https://www.adzuna.ca/details/5780528664?utm_medium=api&utm_source=f5a79969
5782236217,Data Analyst,TechMatrix Inc,"Toronto, Ontario",,,0,43.706102,-79.402726,"I specialize in turning data into actionable insights with a strong foundation in data analysis, visualization, and domain knowledge. Proficient in Tableau and Excel for building interactive dashboards and generating insightful reports that empower data-driven decisions. Hands-on experience in Python (pandas, NumPy) and SQL for efficient data extraction, transformation, and analysis. Statistical Analysis & Predictive Modeling Skilled in statistical methods, hypothesis testing, and predictive mo…",IT Jobs,it-jobs,,full_time,2026-06-30T11:06:20Z,https://www.adzuna.ca/details/5782236217?utm_medium=api&utm_source=f5a79969
5737949481,Junior Data Analyst,Releady,"Toronto, Ontario",,,0,43.706102,-79.402726,"OVERVIEW We are seeking an experienced Junior Data Analyst with a strong background in data analysis, reporting, and business management support within Capital Markets, Commercial Banking, or enterprise technology environments. The successful candidate will support a Business Management team by delivering data-driven insights, maintaining reporting accuracy, and assisting with operational and portfolio management activities across a large banking technology organization. This role is ideal for …",IT Jobs,it-jobs,contract,,2026-05-22T16:38:34Z,https://www.adzuna.ca/details/5737949481?utm_medium=api&utm_source=f5a79969
5770264388,Business Data Analyst,Insight Global,"Toronto, Ontario",,,0,43.706102,-79.402726,"Job Description A major Canadian Bank is seeking an experienced Data Analyst with strong Business Analyst capabilities to support enterprise-level operational initiatives across the Kons portfolio. This hybrid role is ideal for someone who thrives in a fast-paced environment, works confidently with large datasets, and can translate complex operational insights into clear, executive-ready narratives. The successful candidate will drive process efficiency, capacity planning, SLA performance measu…",IT Jobs,it-jobs,,,2026-06-20T01:43:52Z,https://www.adzuna.ca/details/5770264388?utm_medium=api&utm_source=f5a79969
5782238119,Compensation Data Analyst,Hire Level Consulting,"Toronto, Ontario",,,0,43.706102,-79.402726,"Headquartered in Toronto, Canada, this dynamic organization, operates five manufacturing facilities in Canada, the United Kingdom, and The Netherlands and multiple dedicated R&D centers around the globe. Seeking immediately, a Compensation & Data Analyst who will be based out of the Toronto location. You will provide expertise in benchmarking, corporate compensation review and analysis: System savvy. Excellent communication and analysis. Job Evaluation Coordinate and administer the Corporation'…",HR & Recruitment Jobs,hr-jobs,,,2026-06-30T11:06:38Z,https://www.adzuna.ca/details/5782238119?utm_medium=api&utm_source=f5a79969
5688289434,Master Data Analyst,Insight Global,"Toronto, Ontario",,,0,43.706102,-79.402726,"Job Description Insight Global is seeking a Master Data Analyst to support a growing business operations team during an SAP workflow transformation. This role focuses on maintaining accurate product and material master data within SAP. The analyst will support accounting, supply chain, and business teams by ensuring clean, validated, and reliable data. The ideal candidate can ramp quickly, understand end-to-end workflows, and operate comfortably in a changing environment. We are a company commi…",IT Jobs,it-jobs,,,2026-04-03T01:03:16Z,https://www.adzuna.ca/details/5688289434?utm_medium=api&utm_source=f5a79969
5728439068,Senior Data Analyst,Konrad,"Toronto, Ontario",105000.0,115000.0,0,43.706102,-79.402726,"Who We Are Konrad is a next-generation digital consultancy. We are dedicated to solving complex business problems for our global clients with creative and forward-thinking solutions. Our employees enjoy a culture built on innovation and a commitment to creating best-in-class digital products in use by hundreds of millions of consumers around the world. We hire exceptionally smart, analytical, and hard-working people who are lifelong learners. About The Role As a Senior Data Analyst, you are an …",IT Jobs,it-jobs,,,2026-05-13T16:57:16Z,https://www.adzuna.ca/details/5728439068?utm_medium=api&utm_source=f5a79969
5763255729,Junior Data Analyst,Insight Global,"Toronto, Ontario",,,0,43.706102,-79.402726,"Job Description Insight Global is looking for a Junior Data Analyst to join the Business Management team supporting the B2B portfolio for one of the 5 big banks. This role offers exposure to a broad range of business activities, including large-scale data analysis, financial and resource reporting, and executive-level deliverables. The ideal candidate is a self-starter who can operate independently, take initiative, and proactively identify insights, risks, and discrepancies. You are comfortabl…",Accounting & Finance Jobs,accounting-finance-jobs,,,2026-06-14T01:43:38Z,https://www.adzuna.ca/details/5763255729?utm_medium=api&utm_source=f5a79969
5785319467,EDI and Data Analyst,The New Zealand & Australia Lamb Company,"Toronto, Ontario",,,0,43.706102,-79.402726,"Job Description Job Description Position: EDI and Data Analyst Position reports to: Director of IT Position Overview: Greenstone Meats is seeking an EDI (Electronic Data Interchange) and Data Support professional. The EDI (Electronic Data Interchange) and Data Support role will be the technical and business bridge between IT and our systems and supply chain operations and our customer shipping and billing processes. You will manage, monitor, and troubleshoot the automated exchange of digital bu…",IT Jobs,it-jobs,,,2026-07-02T06:17:07Z,https://www.adzuna.ca/details/5785319467?utm_medium=api&utm_source=f5a79969
5768574479,Senior Data Analyst,Haventree Bank,"Toronto Dominion Centre, City of Toronto",,,0,43.64837,-79.3819,"Haventree Bank is a private Canadian Schedule 1 bank specializing in alternative mortgage programs and insured GIC deposits. We help hardworking Canadians from coast-to-coast achieve homeownership by offering flexible mortgage solutions. Our insured GIC deposits offer competitive rates and are available through a variety of wealth management platforms. About Haventree Bank Headquartered in Toronto, Ontario, Haventree Bank (Haventree) is a mission driven alternative mortgage lender. The name Hav…",Accounting & Finance Jobs,accounting-finance-jobs,,full_time,2026-06-18T17:06:40Z,https://www.adzuna.ca/details/5768574479?utm_medium=api&utm_source=f5a79969
5788044676,"Data Analyst, Principal","Dayforce US, Inc.","Toronto, Ontario",,,0,43.706102,-79.402726,"About the Opportunity As a Principal Data Analyst, you are a highly analytical, forward-thinking, and proactive problem solver who thrives on turning data into strategic insight. You will play a pivotal role within the Decision Intelligence team, helping to drive data-informed strategies, optimize key business processes, and identify opportunities to integrate artificial intelligence (AI) and automation into analytical workflows. This role offers significant visibility across the organization, …",IT Jobs,it-jobs,,,2026-07-04T10:20:15Z,https://www.adzuna.ca/details/5788044676?utm_medium=api&utm_source=f5a79969
5787240352,Senior Data Analyst,exacare ai,"Toronto, Ontario",,,0,43.706102,-79.402726,About the Role Exacare ai is hiring a Senior Data Analyst to develop and scale our customer-facing analytics offering and embed data in everyday workflows and processes. You will work hand-in-hand with the Data Lead to stand up this function and shape how data is leveraged internally and productized externally at exacare. Exacare has a uniquely rich dataset and is well poised to provide immense value to its customers; it captures critical operational and clinical signals that are largely invisi…,IT Jobs,it-jobs,,full_time,2026-07-03T17:08:07Z,https://www.adzuna.ca/details/5787240352?utm_medium=api&utm_source=f5a79969
5781044833,"Data Analyst, Temporary",Aviso Wealth,"Toronto, Ontario",,,0,43.706102,-79.402726,"Job Description Job Description Aviso: At Aviso, we are dedicated to improving the financial well-being of Canadians. As a leading wealth management organization, we are committed to leadership, innovation, partnership, responsibility, and community. Working with talented and energetic professionals who exemplify our values every day, you will quickly notice that our people and dynamic ‘oneaviso’ culture sets us apart. If you are looking for interesting and challenging work, at a company commit…",Accounting & Finance Jobs,accounting-finance-jobs,,,2026-06-29T06:13:04Z,https://www.adzuna.ca/details/5781044833?utm_medium=api&utm_source=f5a79969
5787140508,Data Analyst / Business Analyst (Data),Dallas IT,"Toronto, Ontario",,,0,43.706102,-79.402726,"Title: Data Analyst / Business Analyst (Data) Location: Fully remote or Hybrid in Toronto, ON Duration and hire type : Contract, 6 month project In this role you’ll help gather and organize information related to data products which will be used to build business-critical, scalable data processing solutions, and intuitive and trustworthy data products that power data discovery, self-service analytics and drive product innovation. You will be part of a global data community and you will work in …",IT Jobs,it-jobs,,full_time,2026-07-03T16:52:58Z,https://www.adzuna.ca/details/5787140508?utm_medium=api&utm_source=f5a79969
5782246465,Data Analyst - Player Success,Zynga,"Toronto, Ontario",,,0,43.706102,-79.402726,"Join to apply for the Data Analyst role at Zynga Join to apply for the Data Analyst role at Zynga Level Up Your Career with Zynga! At Zynga, we bring people together through the power of play. As a global leader in interactive entertainment and a proud label of Take-Two Interactive, our games have been downloaded over 6 billion times—connecting players in 175 countries through fun, strategy, and a little friendly competition. Level Up Your Career with Zynga! At Zynga, we bring people together t…",IT Jobs,it-jobs,contract,full_time,2026-06-30T11:08:34Z,https://www.adzuna.ca/details/5782246465?utm_medium=api&utm_source=f5a79969
5768522995,Data Analyst & Reporting Lead,Socan,"Toronto, Ontario",,,0,43.706102,-79.402726,"We’re Hiring!Data Analyst & Reporting LeadToronto, ON | Montreal, QCwww.socan.com POSITION TYPE: Permanent Full-TimeHIRING RANGE: $84,480 to $105,600PAYBAND LEVEL: 206 *Only for internal postings REASON FOR HIRING: New RoleWORK MODEL: HybridLANGUAGE: English, French is an asset WHO WE ARESOCAN is a not-for-profit copyright collective dedicated to ensuring music creators and publishers receive what they have rightfully earned for the use of their work. SOCAN supports and represents nearly 200,00…",IT Jobs,it-jobs,permanent,full_time,2026-06-18T16:56:56Z,https://www.adzuna.ca/details/5768522995?utm_medium=api&utm_source=f5a79969
5616026992,"Senior Associate, Data Analyst",Capital One,"Toronto, Ontario",,,0,43.706102,-79.402726,"161 Bay Street (93021), Canada, Toronto,Toronto, Ontario, Senior Associate, Data Analyst About Capital One Canada For 30 years, we’ve been on a mission to change banking for good and build relationships by making credit accessible, simple, intuitive and rewarding. We want to help Canadians succeed with credit, because we believe in people — in our customers, in our associates and in talent like you! About the Team Data is at the centre of everything we do at Capital One. Your role as a Data Ana…",Accounting & Finance Jobs,accounting-finance-jobs,,full_time,2026-02-05T14:19:32Z,https://www.adzuna.ca/details/5616026992?utm_medium=api&utm_source=f5a79969
5721938681,Forward Deployed Data Analyst,Reflow,"Toronto, Ontario",,,0,43.706102,-79.402726,"We’re building Reflow, a workforce and workflow intelligence platform that helps teams understand and improve how work gets done. The quality of our insights depends on how well we interpret signals for each client. Getting that right across organizations and teams is not trivial. It requires understanding of their goals, interpreting their data, and designing precise metrics so classifications stay consistent and meaningful. We’re looking for a Forward Deployed Data Analyst to own this configu…",IT Jobs,it-jobs,,full_time,2026-05-07T16:24:36Z,https://www.adzuna.ca/details/5721938681?utm_medium=api&utm_source=f5a79969
4801364839,"Big Data Analyst, InsurTech",Fintech Recruiters,"Toronto, Ontario",,,0,43.706102,-79.402726,"Description: Our client is one of the largest insurance companies in Europe selling its services through traditional and digital channels which are rapidly growing. It has acquired a state of the art expertise in the latter, which enables it to successfully and rapidly expand in several countries. In Canada, it is starting up a 100% digital P & C insurance company, with this objective:“We want to create a truly disruptive insurance company that will resonate with the Canadian marketplace. A tru…",IT Jobs,it-jobs,,full_time,2024-07-30T17:29:46Z,https://www.adzuna.ca/details/4801364839?utm_medium=api&utm_source=f5a79969
5552056954,Lead Financial Data Analyst,SimCorp,"Toronto, Ontario",,,0,43.706102,-79.402726,"WHAT MAKES US, US Join some of the most innovative thinkers in FinTech as we lead the evolution of financial technology. If you are an innovative, curious, collaborative person who embraces challenges and wants to grow, learn and pursue outcomes with our prestigious financial clients, say Hello to SimCorp! At its foundation, SimCorp is guided by our values — caring, customer success-driven, collaborative, curious, and courageous. Our people-centered organization focuses on skills development, r…",IT Jobs,it-jobs,,,2025-12-22T13:50:35Z,https://www.adzuna.ca/details/5552056954?utm_medium=api&utm_source=f5a79969
5675505220,Senior Financial Data Analyst,SimCorp,"Toronto, Ontario",88960.0,133440.0,0,43.706102,-79.402726,"WHAT MAKES US, US Join some of the most innovative thinkers in FinTech as we lead the evolution of financial technology. If you are an innovative, curious, collaborative person who embraces challenges and wants to grow, learn and pursue outcomes with our prestigious financial clients, say Hello to SimCorp! At its foundation, SimCorp is guided by our values — caring, customer success-driven, collaborative, curious, and courageous. Our people-centered organization focuses on skills development, r…",IT Jobs,it-jobs,,full_time,2026-03-22T16:18:33Z,https://www.adzuna.ca/details/5675505220?utm_medium=api&utm_source=f5a79969
5762791832,"Data Analyst, Business Intelligence",Float,"Toronto, Ontario",,,0,43.706102,-79.402726,"About Float Float is on a mission to simplify finance for Canadian businesses, empowering them to eliminate complexity and unlock new opportunities. Through our innovative platform, Float enables businesses to streamline financial operations and optimize cash flow, so they can focus on what matters most: growth. As one of Canada’s fastest growing companies and top-rated startups in 2025 , 2024 and 2023 , Float is customer-obsessed, passionate and entrepreneurial, with a team that includes leade…",IT Jobs,it-jobs,,full_time,2026-06-13T16:48:03Z,https://www.adzuna.ca/details/5762791832?utm_medium=api&utm_source=f5a79969
5780532574,"Data Analyst, Consumer Insights",AIP Connect,"Toronto, Ontario",,,0,43.706102,-79.402726,"Open Vacancy: This role is a current, active position and we are accepting applications. Company Overview Our client is an independent marketing consultancy specializing in market research, with expertise in storytelling through consumer and brand insights. They focus on key areas such as advertising effectiveness, sponsorship evaluation, and consumer behaviour analysis. By leveraging data-driven insights and strategic solutions, they help businesses and top-tier brands optimize marketing strat…","PR, Advertising & Marketing Jobs",pr-advertising-marketing-jobs,,full_time,2026-06-28T17:11:46Z,https://www.adzuna.ca/details/5780532574?utm_medium=api&utm_source=f5a79969
5784011056,"Senior AI Analytics, Data Analyst",Parent Organization,"Regent Park, City of Toronto",156000.0,162240.0,0,43.65881,-79.36422,"Job Title: Senior AI Analytics , Data Analyst Location: 100% Remote (Canada) Job Type: T4 Contract Experience: 8 Years Pay Rate: CAD 75 to 78 Per Hour Role Summary: We are hiring for a Senior AI Analytics , Data Analyst role where the selected candidate will help measure and accelerate the impact of AI-powered tools across platform engineering and product teams. In this position, you will work with cross-functional stakeholders to evaluate AI adoption, uncover productivity insights, and transla…",IT Jobs,it-jobs,,,2026-07-01T13:51:13Z,https://www.adzuna.ca/details/5784011056?utm_medium=api&utm_source=f5a79969
5565034086,Data Analyst - Mapping Level 2,Poly Services Group,"Scarborough, Toronto",,,0,43.766594,-79.249706,"Job Description As a fast-growing global company offering inspection, industrial and environmental services to the energy industry, our client develops their own high-tech equipment and software and use this technology to execute projects worldwide. They support the energy industry to use natural resources efficiently, safely, and responsibly. Together they get the job done and contribute to a safer and more sustainable world. Our client is growing and looking for people who have the right stuf…",Scientific & QA Jobs,scientific-qa-jobs,,full_time,2026-01-02T14:39:25Z,https://www.adzuna.ca/details/5565034086?utm_medium=api&utm_source=f5a79969
5785320236,Business Data Analyst (Capital Markets),Jay Analytix,"Toronto, Ontario",,,0,43.706102,-79.402726,"Job Description Job Description Only candidates who have work authorization in Canada/USA may apply. Business/Data Analyst - Capital Market Contract Hybrid Toronto / Halifax What is the opportunity? The primary purpose of this position is to collaborate with Capital Markets (CM) business stakeholders, Quantitative & Technology Services (QTS) IT teams and Enterprise teams to facilitate the broader adoption of the Data Strategy across Capital Markets. Engage and partner with QTS application teams…",IT Jobs,it-jobs,,,2026-07-02T06:18:53Z,https://www.adzuna.ca/details/5785320236?utm_medium=api&utm_source=f5a79969
